customer_id,tenure_months,monthly_charge,contract_type,payment_method,autopay,support_tickets_90d,weekly_usage_hours,num_products,late_payments_12m,discount_active,satisfaction_score,region,churn
CUST-00294,24,77.06,Monthly,Credit Card,Yes,1,16.8,1,0,No,5,Northeast,0
CUST-00295,40,36.65,Monthly,PayPal,Yes,3,17.2,3,1,No,3,Midwest,1
CUST-00296,38,63.66,Monthly,Credit Card,No,2,6.5,1,0,No,5,South,0
CUST-00297,62,37.03,Monthly,Credit Card,No,3,5.0,2,1,Yes,5,West,0
CUST-00298,32,20.03,Annual,PayPal,No,2,6.8,3,2,No,5,Midwest,0
CUST-00299,21,70.35,Monthly,PayPal,Yes,1,5.2,1,2,No,5,South,0
CUST-00300,2,72.88,Monthly,PayPal,Yes,1,10.0,3,1,No,5,Northeast,0
CUST-00301,27,70.83,Monthly,Debit Card,Yes,0,8.0,2,0,No,5,West,0
CUST-00302,60,43.54,Monthly,PayPal,No,1,11.7,2,2,No,4,South,0
CUST-00303,1,49.0,Annual,Bank Transfer,Yes,0,6.5,2,1,No,3,South,0
CUST-00304,65,65.5,Monthly,Credit Card,Yes,0,26.9,2,1,Yes,2,South,0
CUST-00305,40,59.05,Monthly,Debit Card,Yes,1,3.2,3,2,Yes,3,West,0
CUST-00306,11,44.91,Monthly,Debit Card,No,2,7.8,3,0,No,3,South,1
CUST-00307,22,22.86,Monthly,PayPal,Yes,1,23.9,1,1,No,5,Midwest,0
CUST-00308,40,54.05,Annual,Debit Card,No,6,11.8,2,1,No,5,Midwest,0
CUST-00309,23,71.42,Monthly,PayPal,Yes,1,7.1,2,3,No,4,Northeast,1
CUST-00310,8,30.44,Monthly,Debit Card,Yes,0,9.7,2,1,Yes,5,South,0
CUST-00311,48,63.5,Annual,PayPal,Yes,1,3.7,1,0,Yes,4,Northeast,0
CUST-00312,49,57.97,Monthly,PayPal,Yes,1,8.1,1,2,Yes,4,Northeast,1
CUST-00313,9,65.5,Annual,Debit Card,No,2,3.6,1,0,Yes,5,Northeast,0
CUST-00314,21,67.7,Monthly,Debit Card,No,1,2.4,2,1,No,5,South,0
CUST-00315,18,39.5,Two-Year,Credit Card,Yes,2,16.2,1,0,No,5,Midwest,0
CUST-00316,48,22.89,Monthly,Debit Card,Yes,0,5.4,2,2,No,4,Northeast,0
CUST-00317,53,42.4,Monthly,Credit Card,Yes,1,3.4,4,0,No,3,South,0
CUST-00318,53,68.0,Two-Year,Bank Transfer,No,1,6.6,1,0,No,3,Midwest,1
CUST-00319,68,42.24,Annual,Debit Card,No,2,11.4,2,0,No,4,Northeast,0
CUST-00320,56,39.51,Annual,Credit Card,No,0,3.6,1,1,Yes,5,South,0
CUST-00321,24,19.22,Two-Year,Credit Card,Yes,1,5.9,2,0,No,4,South,0
CUST-00322,8,83.55,Monthly,Debit Card,Yes,1,12.2,1,0,No,5,Midwest,0
CUST-00323,45,66.86,Annual,Bank Transfer,No,2,8.3,3,1,No,3,South,0
CUST-00324,66,65.86,Annual,Credit Card,Yes,1,16.4,1,0,No,3,South,0
CUST-00325,71,69.42,Monthly,Credit Card,No,1,12.3,4,2,No,4,West,0
CUST-00326,17,62.38,Monthly,Debit Card,No,2,10.7,1,1,No,5,West,0
CUST-00327,18,47.6,Monthly,Bank Transfer,No,2,12.0,3,1,No,4,South,0
CUST-00328,3,49.05,Two-Year,Bank Transfer,No,4,3.1,1,0,No,1,Midwest,0
CUST-00329,11,44.3,Monthly,Credit Card,Yes,1,7.7,1,0,Yes,5,Midwest,0
CUST-00330,40,99.43,Monthly,PayPal,No,0,22.0,3,0,No,2,Northeast,0
CUST-00331,40,62.01,Annual,PayPal,Yes,1,6.2,1,0,No,4,Northeast,0
CUST-00332,27,43.65,Annual,PayPal,No,1,7.8,2,0,Yes,4,Northeast,0
CUST-00333,23,60.38,Monthly,Debit Card,Yes,0,5.5,2,0,No,5,Northeast,0
CUST-00334,60,33.8,Annual,PayPal,No,3,5.5,2,0,Yes,2,Northeast,0
CUST-00335,34,79.08,Monthly,PayPal,No,0,13.0,1,0,No,4,Northeast,0
CUST-00336,59,40.1,Annual,Credit Card,Yes,0,21.5,3,0,Yes,3,South,0
CUST-00337,70,61.02,Monthly,Credit Card,Yes,1,17.6,2,1,No,3,Midwest,0
CUST-00338,23,71.19,Monthly,Debit Card,Yes,1,2.2,3,1,No,3,South,0
CUST-00339,15,58.93,Annual,Credit Card,No,3,7.5,3,0,No,3,South,0
CUST-00340,69,53.7,Monthly,Debit Card,No,0,6.3,3,0,Yes,5,South,0
CUST-00341,46,52.19,Monthly,PayPal,Yes,1,3.9,2,1,No,4,Midwest,0
CUST-00342,21,50.98,Monthly,Bank Transfer,No,1,13.3,1,2,Yes,5,South,0
CUST-00343,45,41.62,Annual,Credit Card,No,2,6.6,3,0,Yes,5,South,0
CUST-00344,38,43.91,Two-Year,Credit Card,No,0,4.2,3,1,Yes,3,West,0
CUST-00345,66,78.63,Annual,PayPal,No,1,9.8,2,1,No,1,South,0
CUST-00346,19,50.05,Two-Year,Debit Card,No,2,3.6,3,0,Yes,3,South,1
CUST-00347,72,37.86,Two-Year,Credit Card,No,1,15.0,1,1,Yes,3,Northeast,0
CUST-00348,68,42.71,Monthly,PayPal,Yes,0,15.7,1,1,Yes,2,West,0
CUST-00349,14,71.81,Monthly,Credit Card,No,1,11.9,1,0,No,2,South,1
CUST-00350,12,64.16,Two-Year,Credit Card,Yes,1,10.4,2,0,No,1,Midwest,0
CUST-00351,39,62.09,Two-Year,PayPal,No,1,7.5,2,1,Yes,3,Midwest,0
CUST-00352,4,47.36,Two-Year,PayPal,No,3,9.4,1,0,Yes,2,West,0
CUST-00353,22,62.32,Annual,Debit Card,No,2,7.4,2,0,Yes,3,West,0
CUST-00354,32,40.42,Monthly,PayPal,Yes,3,3.0,1,1,No,4,Northeast,0
CUST-00355,70,47.33,Two-Year,Bank Transfer,Yes,1,11.6,2,2,No,2,Northeast,0
CUST-00356,72,69.46,Two-Year,Credit Card,Yes,2,16.9,1,1,No,1,West,0
CUST-00357,11,67.74,Annual,PayPal,No,0,5.5,1,1,No,5,South,0
CUST-00358,65,34.33,Annual,Credit Card,No,0,12.7,2,1,No,5,West,0
CUST-00359,7,36.6,Annual,Debit Card,Yes,0,7.9,1,0,Yes,3,South,0
CUST-00360,54,53.96,Two-Year,Debit Card,Yes,1,5.8,2,0,No,4,South,0
CUST-00361,61,83.07,Monthly,Debit Card,No,0,1.9,2,0,No,3,Northeast,1
CUST-00362,65,17.52,Annual,Credit Card,Yes,2,11.8,4,0,No,4,West,0
CUST-00363,17,57.01,Monthly,PayPal,Yes,1,10.5,1,1,No,2,Northeast,1
CUST-00364,65,27.23,Monthly,Debit Card,Yes,0,4.1,1,0,No,4,South,0
CUST-00365,9,40.58,Monthly,Bank Transfer,No,2,6.8,3,0,Yes,4,Midwest,0
CUST-00366,38,45.44,Monthly,Debit Card,No,2,7.9,1,1,No,3,South,0
CUST-00367,34,44.43,Monthly,Bank Transfer,No,1,9.7,2,1,Yes,5,South,0
CUST-00368,23,42.39,Two-Year,Debit Card,Yes,0,14.2,3,1,Yes,3,Northeast,0
CUST-00369,2,52.13,Monthly,Debit Card,Yes,0,7.2,1,0,No,2,Northeast,0
CUST-00370,56,42.37,Two-Year,PayPal,No,1,2.7,4,1,No,4,West,0
CUST-00371,25,25.68,Monthly,PayPal,No,2,8.1,2,0,Yes,2,South,1
CUST-00372,48,66.04,Monthly,Debit Card,Yes,0,6.2,3,1,No,2,Northeast,0
CUST-00373,30,65.55,Annual,Debit Card,No,3,4.9,3,1,No,3,South,0
CUST-00374,27,67.18,Annual,PayPal,No,1,13.0,3,0,Yes,5,Midwest,0
CUST-00375,64,24.27,Monthly,PayPal,No,3,4.6,1,0,No,5,Midwest,0
CUST-00376,7,57.38,Annual,Debit Card,Yes,0,3.4,2,0,Yes,4,Northeast,0
CUST-00377,54,64.17,Annual,PayPal,Yes,0,5.9,2,0,No,5,South,0
CUST-00378,54,33.44,Annual,Debit Card,Yes,0,7.8,2,0,Yes,4,Midwest,0
CUST-00379,28,52.17,Two-Year,Debit Card,No,1,8.4,3,1,No,2,West,0
CUST-00380,19,49.91,Annual,PayPal,No,2,15.1,1,0,Yes,4,South,1
CUST-00381,1,85.16,Annual,Bank Transfer,Yes,1,5.3,2,1,No,4,Northeast,0
CUST-00382,68,86.64,Monthly,Credit Card,Yes,2,11.8,2,2,No,1,West,0
CUST-00383,69,22.04,Monthly,Credit Card,Yes,2,5.9,1,0,Yes,3,South,0
CUST-00384,18,96.89,Monthly,Credit Card,No,3,2.1,2,4,No,2,Midwest,0
CUST-00385,3,35.53,Annual,PayPal,No,3,14.3,1,0,Yes,3,South,0
CUST-00386,9,69.65,Annual,Debit Card,Yes,0,3.0,2,1,No,4,West,0
CUST-00387,5,69.47,Monthly,Debit Card,No,3,9.1,1,0,No,4,South,0
CUST-00388,60,34.08,Annual,Credit Card,Yes,4,3.3,3,2,No,3,Midwest,0
CUST-00389,65,60.88,Monthly,Bank Transfer,No,2,10.2,1,0,No,2,South,0
CUST-00390,12,50.06,Monthly,Debit Card,No,0,3.8,2,0,No,4,South,0
CUST-00391,54,61.98,Two-Year,PayPal,Yes,1,2.6,2,0,Yes,2,Northeast,0
CUST-00392,13,56.15,Monthly,Credit Card,No,3,6.9,2,2,No,2,West,0
CUST-00393,27,73.53,Monthly,Credit Card,No,1,1.6,2,1,No,4,South,0
CUST-00394,44,53.36,Monthly,Credit Card,No,1,7.2,3,1,No,4,South,0
CUST-00395,52,48.98,Monthly,Debit Card,No,2,11.8,1,1,No,4,Northeast,0
CUST-00396,63,71.73,Annual,Debit Card,Yes,1,21.9,2,1,Yes,2,Northeast,0
CUST-00397,4,62.45,Two-Year,Credit Card,Yes,0,8.7,2,3,No,5,South,0
CUST-00398,15,65.17,Annual,Debit Card,No,1,7.6,2,0,No,5,Northeast,0
CUST-00399,21,40.04,Annual,Credit Card,Yes,0,14.6,3,0,No,5,Midwest,0
CUST-00400,23,33.19,Monthly,Debit Card,No,4,3.6,2,1,Yes,1,Northeast,0
CUST-00401,72,41.78,Annual,Credit Card,Yes,2,4.6,1,0,Yes,1,Midwest,0
CUST-00402,56,40.83,Monthly,Credit Card,No,1,11.7,2,0,No,4,Midwest,0
CUST-00403,24,66.15,Monthly,Credit Card,Yes,0,5.8,2,1,No,3,South,0
CUST-00404,70,69.57,Annual,PayPal,Yes,1,6.5,1,0,No,3,Northeast,0
CUST-00405,36,49.21,Monthly,Bank Transfer,Yes,1,8.1,2,2,No,4,West,0
CUST-00406,37,77.76,Monthly,PayPal,No,1,3.9,2,1,No,5,West,0
CUST-00407,32,76.63,Monthly,Credit Card,No,1,2.7,3,0,Yes,4,Midwest,0
CUST-00408,11,56.38,Annual,Bank Transfer,Yes,2,4.4,1,1,No,1,Midwest,1
CUST-00409,68,37.21,Monthly,Bank Transfer,Yes,0,6.2,2,2,No,1,Northeast,0
CUST-00410,2,80.36,Monthly,Debit Card,No,2,10.2,1,0,Yes,3,South,0
CUST-00411,13,50.9,Annual,Credit Card,Yes,1,7.7,1,0,No,1,Northeast,0
CUST-00412,17,54.27,Monthly,PayPal,Yes,3,11.4,2,3,No,2,Northeast,1
CUST-00413,21,45.89,Two-Year,Bank Transfer,No,1,7.7,2,1,Yes,1,South,0
CUST-00414,10,35.98,Monthly,PayPal,Yes,1,12.4,2,0,No,3,South,0
CUST-00415,2,25.56,Annual,PayPal,Yes,1,6.6,3,0,No,1,Midwest,0
CUST-00416,49,63.39,Two-Year,PayPal,Yes,3,1.8,1,0,No,5,West,0
CUST-00417,70,37.9,Monthly,Bank Transfer,No,4,5.2,2,0,No,4,South,0
CUST-00418,9,107.07,Annual,Credit Card,Yes,3,8.2,1,0,No,5,Northeast,0
CUST-00419,22,32.45,Monthly,Credit Card,No,0,10.8,1,0,No,4,Northeast,0
CUST-00420,37,29.37,Annual,Bank Transfer,Yes,1,5.5,1,1,Yes,4,South,0
CUST-00421,67,61.18,Two-Year,Credit Card,No,2,8.7,2,0,No,4,South,0
CUST-00422,50,79.53,Annual,Debit Card,Yes,0,6.0,2,1,Yes,4,South,0
CUST-00423,56,53.16,Two-Year,Credit Card,Yes,1,4.7,2,0,No,3,West,0
CUST-00424,42,62.3,Annual,Credit Card,Yes,3,10.8,2,1,No,4,West,0
CUST-00425,31,18.82,Annual,Credit Card,Yes,1,9.6,1,0,No,2,Midwest,0
CUST-00426,15,39.8,Monthly,PayPal,Yes,1,25.9,1,0,Yes,5,Northeast,0
CUST-00427,63,32.67,Annual,Debit Card,No,2,5.5,2,0,No,3,Northeast,0
CUST-00428,58,17.89,Two-Year,PayPal,No,2,15.5,3,0,Yes,2,South,0
CUST-00429,2,54.11,Annual,Credit Card,No,1,3.0,3,2,No,4,Midwest,0
CUST-00430,52,11.63,Monthly,Bank Transfer,Yes,2,15.5,1,0,Yes,2,West,0
CUST-00431,7,28.2,Monthly,PayPal,No,1,7.8,2,0,No,5,Midwest,0
CUST-00432,54,42.33,Annual,Bank Transfer,Yes,3,6.2,2,2,Yes,4,West,0
CUST-00433,60,37.04,Two-Year,Debit Card,No,0,9.7,3,1,Yes,4,Northeast,0
CUST-00434,10,59.14,Monthly,Credit Card,No,2,10.1,1,1,No,2,Midwest,1
CUST-00435,32,57.5,Monthly,PayPal,Yes,4,14.4,1,1,No,4,South,1
CUST-00436,9,68.09,Monthly,PayPal,Yes,0,4.2,3,2,No,1,Midwest,0
CUST-00437,41,65.54,Monthly,Credit Card,No,3,3.0,1,0,No,3,Northeast,1
CUST-00438,67,72.53,Two-Year,PayPal,Yes,1,9.7,4,1,No,4,Midwest,0
CUST-00439,6,51.97,Monthly,PayPal,No,0,9.4,2,2,No,3,West,0
CUST-00440,29,57.46,Monthly,Credit Card,No,3,14.3,2,1,Yes,4,South,1
CUST-00441,71,61.21,Monthly,PayPal,Yes,1,5.8,1,0,No,4,West,0
CUST-00442,22,54.55,Monthly,Credit Card,Yes,0,5.1,3,0,No,5,Northeast,0
CUST-00443,10,44.85,Two-Year,Credit Card,Yes,0,9.5,1,0,No,4,Midwest,0
CUST-00444,36,46.02,Monthly,Bank Transfer,No,1,8.0,2,0,No,3,South,0
CUST-00445,37,37.28,Monthly,Debit Card,Yes,1,10.7,1,1,No,5,Northeast,0
CUST-00446,48,59.59,Monthly,PayPal,Yes,1,4.9,1,3,No,4,Midwest,1
CUST-00447,23,50.31,Two-Year,PayPal,Yes,3,15.4,2,0,Yes,3,Northeast,0
CUST-00448,69,40.06,Two-Year,Bank Transfer,No,2,9.2,1,0,No,3,South,0
CUST-00449,38,40.08,Monthly,Debit Card,No,0,14.1,2,1,No,4,South,0
CUST-00450,21,30.21,Annual,Debit Card,No,2,7.1,2,0,Yes,3,Northeast,0
CUST-00451,70,69.62,Monthly,Credit Card,No,2,4.8,2,2,No,5,Northeast,0
CUST-00452,67,53.42,Annual,PayPal,No,1,9.9,2,3,No,5,Midwest,0
CUST-00453,36,36.47,Monthly,Debit Card,No,1,11.4,1,0,No,4,Northeast,0
CUST-00454,2,66.55,Annual,PayPal,Yes,0,2.7,3,2,Yes,1,South,0
CUST-00455,43,41.91,Two-Year,Debit Card,Yes,1,20.8,1,1,Yes,2,Northeast,0
CUST-00456,40,26.68,Monthly,Credit Card,No,0,5.1,2,2,Yes,4,Northeast,0
CUST-00457,11,70.38,Monthly,Bank Transfer,Yes,3,8.5,3,0,Yes,3,Northeast,0
CUST-00458,46,42.33,Monthly,PayPal,Yes,2,11.1,3,0,Yes,3,South,0
CUST-00459,61,44.64,Monthly,Debit Card,No,0,8.0,1,0,No,4,Midwest,0
CUST-00460,8,52.74,Monthly,PayPal,No,0,8.3,1,0,No,4,Northeast,1
CUST-00461,53,72.57,Monthly,Debit Card,Yes,2,8.4,3,1,No,2,Northeast,0
CUST-00462,11,52.36,Two-Year,PayPal,Yes,2,2.0,3,1,No,4,West,0
CUST-00463,54,30.42,Monthly,Debit Card,Yes,2,8.7,2,0,Yes,2,West,0
CUST-00464,31,61.79,Annual,Debit Card,Yes,1,5.8,1,0,No,4,West,0
CUST-00465,1,43.27,Monthly,Credit Card,Yes,1,13.9,2,0,No,4,Midwest,0
CUST-00466,70,85.98,Monthly,Credit Card,Yes,1,12.5,4,0,Yes,3,Northeast,0
CUST-00467,12,51.98,Monthly,PayPal,No,2,3.1,1,1,Yes,5,Northeast,1
CUST-00468,43,11.77,Two-Year,Debit Card,Yes,2,3.0,3,1,No,5,Northeast,0
CUST-00469,14,58.43,Monthly,Credit Card,Yes,0,21.3,2,0,No,5,South,0
CUST-00470,68,87.0,Monthly,Credit Card,No,0,1.3,2,1,No,3,South,1
CUST-00471,54,80.37,Annual,Debit Card,Yes,3,5.2,1,0,Yes,5,Northeast,0
CUST-00472,58,84.96,Annual,PayPal,Yes,2,3.7,1,0,No,4,Northeast,0
CUST-00473,32,33.64,Annual,Debit Card,Yes,0,15.1,1,1,No,3,West,0
CUST-00474,34,68.42,Monthly,PayPal,No,1,7.3,3,0,No,4,Northeast,0
CUST-00475,46,39.0,Monthly,Bank Transfer,Yes,1,5.1,2,2,Yes,5,Northeast,0
CUST-00476,57,56.04,Annual,Debit Card,Yes,3,8.1,2,0,No,5,Northeast,0
CUST-00477,61,29.09,Annual,PayPal,No,1,20.3,4,1,No,3,South,0
CUST-00478,2,40.4,Annual,Credit Card,No,1,10.4,1,0,Yes,2,Northeast,0
CUST-00479,48,39.83,Monthly,Debit Card,No,1,10.3,3,2,No,4,South,0
CUST-00480,8,68.17,Monthly,Credit Card,No,1,2.6,1,0,Yes,5,South,1
CUST-00481,21,66.41,Two-Year,Credit Card,No,0,14.3,1,0,Yes,5,West,0
CUST-00482,60,56.98,Annual,Credit Card,Yes,2,4.2,2,1,Yes,3,Northeast,0
CUST-00483,19,27.69,Monthly,Credit Card,Yes,2,9.9,4,0,No,1,South,1
CUST-00484,58,46.39,Two-Year,Bank Transfer,Yes,0,4.8,2,0,Yes,4,Midwest,0
CUST-00485,34,38.57,Annual,Debit Card,Yes,1,8.1,1,0,No,3,South,0
CUST-00486,17,67.65,Monthly,Bank Transfer,Yes,0,7.8,4,0,No,3,Midwest,0
CUST-00487,25,73.21,Monthly,Debit Card,Yes,0,29.3,3,1,No,4,South,0
CUST-00488,39,71.01,Annual,PayPal,No,0,6.1,2,0,Yes,2,West,0
CUST-00489,56,38.41,Monthly,Credit Card,No,1,9.3,2,0,No,5,Northeast,0
CUST-00490,44,10.0,Annual,Debit Card,Yes,2,7.2,2,0,No,5,West,0
CUST-00491,68,20.19,Annual,Debit Card,Yes,0,3.5,1,1,No,2,Northeast,0
CUST-00492,63,77.59,Monthly,Bank Transfer,Yes,3,9.9,2,1,No,4,Northeast,0
CUST-00493,55,44.78,Two-Year,Bank Transfer,Yes,1,12.9,1,1,No,4,Northeast,0
CUST-00494,44,38.49,Monthly,Credit Card,Yes,0,3.9,2,0,Yes,4,Midwest,0
CUST-00495,21,81.57,Monthly,PayPal,Yes,1,6.7,2,1,Yes,5,Midwest,0
CUST-00496,30,74.77,Annual,PayPal,Yes,1,8.2,2,0,No,1,Northeast,0
CUST-00497,9,52.44,Annual,PayPal,No,1,12.2,3,0,Yes,5,West,0
CUST-00498,27,46.72,Monthly,Credit Card,Yes,2,12.4,2,1,No,4,West,0
CUST-00499,67,49.62,Annual,PayPal,Yes,1,2.5,2,1,Yes,3,South,0
CUST-00500,31,56.09,Two-Year,PayPal,Yes,0,21.2,1,0,Yes,4,Northeast,0
CUST-00501,9,80.8,Annual,Debit Card,Yes,2,10.5,1,1,Yes,4,South,0
CUST-00502,47,59.6,Annual,Debit Card,Yes,2,7.9,1,1,No,1,Midwest,0
CUST-00503,70,65.07,Monthly,Credit Card,No,0,12.1,1,1,Yes,5,Northeast,0
CUST-00504,63,73.05,Monthly,Bank Transfer,Yes,1,16.5,2,2,No,1,Northeast,0
CUST-00505,20,30.95,Monthly,Credit Card,Yes,1,7.1,2,1,No,3,South,0
CUST-00506,33,65.59,Monthly,Credit Card,No,1,6.6,3,1,No,4,West,0
CUST-00507,39,46.7,Annual,Credit Card,Yes,0,3.6,1,0,Yes,5,South,0
CUST-00508,18,10.0,Monthly,PayPal,Yes,1,6.7,1,0,Yes,4,South,0
CUST-00509,20,13.69,Monthly,PayPal,No,3,10.9,3,0,Yes,4,West,0
CUST-00510,18,33.67,Monthly,Credit Card,Yes,1,6.7,1,0,Yes,4,Midwest,0
CUST-00511,72,61.56,Monthly,Credit Card,No,3,6.5,2,0,No,4,South,0
CUST-00512,54,54.05,Monthly,PayPal,Yes,1,18.8,2,1,No,3,South,0
CUST-00513,61,55.32,Annual,Debit Card,No,0,9.2,2,0,Yes,3,West,0
CUST-00514,59,87.12,Annual,Credit Card,Yes,1,9.2,1,1,No,3,Midwest,0
CUST-00515,70,29.16,Monthly,Bank Transfer,No,0,11.0,1,1,No,5,Northeast,0
CUST-00516,8,51.51,Monthly,Credit Card,No,2,13.4,4,2,No,3,Northeast,1
CUST-00517,64,57.48,Annual,Debit Card,No,2,8.3,3,0,No,5,Midwest,0
CUST-00518,5,38.75,Monthly,Credit Card,No,2,4.6,2,0,No,4,South,1
CUST-00519,35,52.51,Monthly,PayPal,No,1,10.4,1,0,No,3,Northeast,0
CUST-00520,43,23.2,Monthly,PayPal,Yes,1,14.4,2,0,Yes,2,Midwest,0
CUST-00521,26,77.38,Annual,Debit Card,Yes,0,10.3,2,1,No,2,West,0
CUST-00522,11,39.73,Two-Year,PayPal,Yes,1,12.1,1,0,No,4,South,0
CUST-00523,14,88.57,Annual,Bank Transfer,Yes,0,6.5,4,1,Yes,2,South,0
CUST-00524,60,51.42,Two-Year,PayPal,Yes,1,5.1,4,0,No,3,Northeast,0
CUST-00525,23,70.5,Two-Year,Debit Card,No,1,8.9,1,0,Yes,5,Midwest,1
CUST-00526,23,51.04,Monthly,Debit Card,No,1,5.8,1,0,No,4,Northeast,0
CUST-00527,67,51.45,Monthly,Bank Transfer,No,3,16.7,1,0,No,3,Midwest,0
CUST-00528,11,41.49,Monthly,Credit Card,Yes,2,10.6,2,0,Yes,2,West,0
CUST-00529,66,54.14,Monthly,Credit Card,No,3,6.1,2,0,No,3,South,0
CUST-00530,67,57.72,Monthly,Credit Card,No,1,4.0,2,3,Yes,3,Midwest,0
CUST-00531,44,37.88,Monthly,PayPal,No,3,14.1,2,1,No,1,Northeast,0
CUST-00532,12,49.75,Monthly,Credit Card,No,4,4.4,1,0,No,5,South,0
CUST-00533,12,41.02,Monthly,Credit Card,Yes,2,8.1,1,0,No,4,South,0
CUST-00534,21,93.39,Annual,PayPal,Yes,0,9.3,2,0,Yes,5,Midwest,0
CUST-00535,42,50.38,Annual,Credit Card,No,2,4.5,2,0,No,4,South,0
CUST-00536,12,79.81,Two-Year,Credit Card,No,1,7.4,3,2,No,1,Midwest,1
CUST-00537,33,48.48,Monthly,Debit Card,No,1,15.3,1,1,No,4,Midwest,0
CUST-00538,9,56.67,Monthly,Credit Card,No,1,3.1,3,0,No,2,Northeast,0
CUST-00539,39,28.22,Two-Year,Bank Transfer,No,1,14.0,1,0,No,1,West,0
CUST-00540,2,43.95,Annual,Credit Card,No,4,8.9,2,0,No,1,Midwest,0
CUST-00541,52,55.79,Annual,Bank Transfer,No,0,5.4,1,0,Yes,5,West,0
CUST-00542,4,80.55,Monthly,Debit Card,No,0,3.0,2,0,Yes,4,West,1
CUST-00543,15,56.0,Monthly,Credit Card,Yes,0,7.5,2,0,Yes,5,Midwest,0
CUST-00544,13,76.91,Two-Year,Credit Card,Yes,0,5.6,3,3,Yes,4,Northeast,0
CUST-00545,60,63.53,Annual,Debit Card,Yes,2,7.4,1,0,No,2,South,0
CUST-00546,4,81.29,Annual,Debit Card,Yes,2,11.1,1,1,Yes,4,South,0
CUST-00547,31,50.94,Monthly,Credit Card,No,4,2.8,2,0,Yes,2,West,0
CUST-00548,43,95.02,Monthly,Bank Transfer,No,0,8.6,2,2,Yes,1,Midwest,0
CUST-00549,38,43.26,Monthly,Debit Card,Yes,2,19.3,1,1,Yes,3,South,0
CUST-00550,50,38.2,Annual,Bank Transfer,Yes,1,6.1,1,0,Yes,2,South,0
CUST-00551,58,30.22,Monthly,Credit Card,Yes,0,10.2,2,0,Yes,4,Northeast,0
CUST-00552,29,93.96,Monthly,Credit Card,No,2,2.0,1,1,No,4,South,1
CUST-00553,60,66.75,Monthly,PayPal,No,1,2.8,1,1,Yes,4,Midwest,0
CUST-00554,23,45.99,Two-Year,Credit Card,Yes,4,5.2,1,0,Yes,5,South,0
CUST-00555,71,74.48,Monthly,Credit Card,Yes,2,15.8,2,1,No,3,Northeast,0
CUST-00556,37,64.38,Monthly,Credit Card,Yes,1,5.7,4,2,No,4,Northeast,0
CUST-00557,53,87.39,Annual,Credit Card,Yes,1,10.4,2,1,Yes,3,West,0
CUST-00558,64,24.14,Annual,PayPal,No,2,5.7,3,0,No,2,Northeast,0
CUST-00559,58,47.22,Annual,Credit Card,No,1,3.6,2,2,Yes,5,West,0
CUST-00560,62,43.67,Annual,Bank Transfer,Yes,0,6.9,1,1,No,4,Northeast,0
CUST-00561,39,16.47,Monthly,Credit Card,Yes,1,10.9,4,1,No,4,South,0
CUST-00562,4,71.09,Two-Year,Debit Card,Yes,0,14.1,1,0,No,3,South,0
CUST-00563,36,47.13,Two-Year,Debit Card,Yes,1,7.5,3,0,No,5,South,0
CUST-00564,14,65.31,Monthly,Debit Card,Yes,1,10.4,1,0,No,4,Northeast,1
CUST-00565,65,94.48,Annual,Bank Transfer,Yes,0,8.3,2,1,Yes,1,West,0
CUST-00566,18,45.64,Monthly,Bank Transfer,Yes,2,8.7,4,0,Yes,3,West,1
CUST-00567,17,44.42,Monthly,Credit Card,No,1,4.5,3,1,No,4,Midwest,1
CUST-00568,18,54.14,Monthly,Debit Card,Yes,2,4.8,3,0,No,3,Northeast,0
CUST-00569,47,69.77,Monthly,PayPal,No,0,3.8,3,0,No,2,South,0
CUST-00570,42,41.8,Two-Year,Credit Card,Yes,3,5.9,2,0,Yes,3,South,0
CUST-00571,69,40.64,Monthly,Debit Card,Yes,2,13.0,2,0,Yes,1,West,0
CUST-00572,30,71.03,Annual,Credit Card,Yes,1,17.9,2,2,No,3,West,0
CUST-00573,21,58.82,Monthly,Debit Card,Yes,2,13.0,1,0,No,4,South,0
CUST-00574,4,15.19,Monthly,Debit Card,Yes,2,10.1,2,1,Yes,4,South,0
CUST-00575,1,29.94,Monthly,Debit Card,No,1,8.1,1,0,Yes,3,West,0
CUST-00576,27,79.02,Monthly,Bank Transfer,No,0,13.0,3,3,No,5,Northeast,0
CUST-00577,67,59.23,Annual,Debit Card,Yes,1,33.2,2,0,No,1,South,0
CUST-00578,38,38.28,Two-Year,Bank Transfer,Yes,3,9.2,1,1,Yes,4,Northeast,1
CUST-00579,65,48.93,Monthly,PayPal,Yes,2,10.9,2,1,No,4,West,0
CUST-00580,8,52.24,Two-Year,Debit Card,No,3,9.2,3,1,Yes,4,South,0
CUST-00581,7,65.24,Annual,Debit Card,Yes,3,20.6,3,0,No,3,Northeast,0
CUST-00582,61,27.55,Annual,Debit Card,Yes,2,7.3,1,2,No,4,West,0
CUST-00583,8,36.86,Monthly,PayPal,No,2,4.8,2,2,No,4,West,0
CUST-00584,4,56.91,Monthly,Credit Card,No,0,11.7,1,0,Yes,2,South,0
CUST-00585,30,50.2,Annual,Bank Transfer,No,0,4.8,3,1,No,3,West,0
CUST-00586,67,62.29,Annual,PayPal,Yes,1,9.6,3,2,No,3,Northeast,0
CUST-00587,50,29.87,Monthly,PayPal,Yes,0,8.2,1,2,Yes,3,Midwest,0
CUST-00588,8,58.43,Annual,Debit Card,Yes,1,10.3,1,2,No,2,West,1
